   0.2400,    0.2404,    0.2408 
   0.2400,    0.2402,    0.2409 
   0.2400,    0.2400,    0.2409 
   0.2400,    0.2398,    0.2409 
   0.2400,    0.2397,    0.2409 
   0.2400,    0.2395,    0.2409 
   0.2400,    0.2394,    0.2408 
   0.2400,    0.2392,    0.2407 
   0.2400,    0.2391,    0.2407 
   0.2400,    0.2391,    0.2405 
   0.2400,    0.2390,    0.2404 
   0.2400,    0.2390,    0.2403 
   0.2400,    0.2390,    0.2402 
   0.2400,    0.2391,    0.2401 
   0.2400,    0.2391,    0.2399 
   0.2400,    0.2392,    0.2398 
   0.2400,    0.2393,    0.2397 
   0.2400,    0.2394,    0.2396 
   0.2400,    0.2395,    0.2396 
   0.2400,    0.2397,    0.2395 
   0.2400,    0.2398,    0.2394 
   0.2400,    0.2399,    0.2394 
   0.2400,    0.2401,    0.2394 
   0.2400,    0.2402,    0.2394 
   0.2400,    0.2403,    0.2394 
   0.2400,    0.2404,    0.2395 
   0.2400,    0.2405,    0.2395 
   0.2400,    0.2405,    0.2396 
   0.2400,    0.2406,    0.2396 
   0.2400,    0.2406,    0.2397 
   0.2400,    0.2406,    0.2398 
   0.2400,    0.2406,    0.2398 
   0.2400,    0.2406,    0.2399 
   0.2400,    0.2406,    0.2400 
   0.2400,    0.2405,    0.2401 
   0.2400,    0.2405,    0.2401 
   0.2400,    0.2404,    0.2402 
   0.2400,    0.2403,    0.2403 
   0.2400,    0.2402,    0.2403 
   0.2400,    0.2402,    0.2403 
   0.2400,    0.2401,    0.2404 
   0.2400,    0.2400,    0.2404 
   0.2400,    0.2399,    0.2404 
   0.2400,    0.2398,    0.2404 
   0.2400,    0.2398,    0.2404 
   0.2400,    0.2397,    0.2403 
   0.2400,    0.2397,    0.2403 
   0.2400,    0.2396,    0.2403 
   0.2400,    0.2396,    0.2402 
   0.2400,    0.2396,    0.2402 
   0.2400,    0.2396,    0.2401 
   0.2400,    0.2396,    0.2401 
   0.2400,    0.2396,    0.2400 
   0.2400,    0.2396,    0.2400 
   0.2400,    0.2397,    0.2399 
   0.2400,    0.2397,    0.2399 
   0.2400,    0.2398,    0.2398 
   0.2400,    0.2398,    0.2398 
   0.2400,    0.2399,    0.2398 
   0.2400,    0.2399,    0.2398 
   0.2400,    0.2400,    0.2398 
   0.2400,    0.2400,    0.2397 
   0.2400,    0.2401,    0.2398 
   0.2400,    0.2401,    0.2398 
   0.2400,    0.2402,    0.2398 
   0.2400,    0.2402,    0.2398 
   0.2400,    0.2402,    0.2398 
   0.2400,    0.2402,    0.2398 
   0.2400,    0.2403,    0.2399 
   0.2400,    0.2403,    0.2399 
   0.2400,    0.2403,    0.2399 
   0.2400,    0.2403,    0.2400 
   0.2400,    0.2402,    0.2400 
   0.2400,    0.2402,    0.2400 
   0.2400,    0.2402,    0.2401 
   0.2400,    0.2402,    0.2401 
   0.2400,    0.2401,    0.2401 
   0.2400,    0.2401,    0.2401 
   0.2400,    0.2401,    0.2401 
   0.2400,    0.2400,    0.2402 
   0.2400,    0.2400,    0.2402 
   0.2400,    0.2400,    0.2402 
   0.2400,    0.2399,    0.2402 
   0.2400,    0.2399,    0.2402 
   0.2400,    0.2399,    0.2401 
   0.2400,    0.2399,    0.2401 
   0.2400,    0.2398,    0.2401 
   0.2400,    0.2398,    0.2401 
   0.2400,    0.2398,    0.2401 
   0.2400,    0.2398,    0.2400 
   0.2400,    0.2398,    0.2400 
   0.2400,    0.2398,    0.2400 
   0.2400,    0.2399,    0.2400 
   0.2400,    0.2399,    0.2400 
   0.2400,    0.2399,    0.2399 
   0.2400,    0.2399,    0.2399 
   0.2400,    0.2399,    0.2399 
   0.2400,    0.2400,    0.2399 
   0.2400,    0.2400,    0.2399 
   0.2400,    0.2400,    0.2399 
   0.2400,    0.2400,    0.2399 
   0.2400,    0.2400,    0.2399 
   0.2400,    0.2401,    0.2399 
   0.2400,    0.2401,    0.2399 
   0.2400,    0.2401,    0.2399 
   0.2400,    0.2401,    0.2399 
   0.2400,    0.2401,    0.2399 
   0.2400,    0.2401,    0.2400 
   0.2400,    0.2401,    0.2400 
   0.2400,    0.2401,    0.2400 
   0.2400,    0.2401,    0.2400 
   0.2400,    0.2401,    0.2400 
   0.2400,    0.2401,    0.2400 
   0.2400,    0.2401,    0.2400 
   0.2400,    0.2401,    0.2400 
   0.2400,    0.2401,    0.2400 
   0.2400,    0.2400,    0.2401 
   0.2400,    0.2400,    0.2401 
   0.2400,    0.2400,    0.2401 
   0.2400,    0.2400,    0.2401 
   0.2400,    0.2400,    0.2401 
   0.2400,    0.2400,    0.2401 
   0.2400,    0.2400,    0.2401 
   0.2400,    0.2399,    0.2401 
   0.2400,    0.2399,    0.2401 
   0.2400,    0.2399,    0.2400 
   0.2400,    0.2399,    0.2400 
   0.2400,    0.2399,    0.2400 
   0.2400,    0.2399,    0.2400 
   0.2400,    0.2399,    0.2400 
   0.2400,    0.2399,    0.2400 
   0.2400,    0.2399,    0.2400 
   0.2400,    0.2399,    0.2400 
   0.2400,    0.2400,    0.2400 
   0.2400,    0.2400,    0.2400 
   0.2400,    0.2400,    0.2400 
   0.2400,    0.2400,    0.2400 
   0.2400,    0.2400,    0.2400 
   0.2400,    0.2400,    0.2400 
   0.2400,    0.2400,    0.2400 
   0.2400,    0.2400,    0.2400 
   0.2400,    0.2400,    0.2400 
   0.2400,    0.2400,    0.2400 
   0.2400,    0.2400,    0.2400 
   0.2400,    0.2400,    0.2400 
   0.2400,    0.2400,    0.2400 
   0.2400,    0.2400,    0.2400 
   0.2400,    0.2400,    0.2400 
   0.2400,    0.2400,    0.2400 
   0.2400,    0.2400,    0.2400 
   0.2400,    0.2400,    0.2400 
   0.2400,    0.2400,    0.2400 
   0.2400,    0.2400,    0.2400 
   0.2400,    0.2400,    0.2400 
   0.2400,    0.2400,    0.2400 
   0.2400,    0.2400,    0.2400 
   0.2400,    0.2400,    0.2400 
   0.2400,    0.2400,    0.2400 
   0.2400,    0.2400,    0.2400 
   0.2400,    0.2400,    0.2400 
   0.2400,    0.2400,    0.2400 
   0.2400,    0.2400,    0.2400 
   0.2400,    0.2400,    0.2400 
   0.2400,    0.2400,    0.2400 
   0.2400,    0.2400,    0.2400 
